"","intercept","format","level","centeredDV"
"3006",1,1,2,-7.91191553939696
"3007",1,1,3,-11.6072347514296
"3008",1,1,3,-11.587354025169
"3009",1,1,3,-9.18141825833938
"3010",1,1,4,-20.0481886941058
"3011",1,1,4,-19.0313775802848
"3012",1,1,4,-18.4825657619811
"3013",1,1,1,-0.0991123631959234
"3014",1,1,1,-1.22707232953415
"3015",1,1,1,-0.404151527217032
"3016",1,1,2,-6.68128947612724
"3017",1,1,2,-9.04782189982938
"3018",1,1,2,-8.85887177762006
"3019",1,1,3,-8.97640490484636
"3020",1,1,3,-9.64295757983999
"3021",1,1,3,-10.7759364925916
"3022",1,1,4,-17.8930025177785
"3023",1,1,4,-18.117345111994
"3024",1,1,4,-20.7966100923299
"3025",1,0,1,0.34909301310471
"3026",1,0,1,-0.371630797692749
"3027",1,0,1,1.2255525904129
"3028",1,0,2,-0.908287184294793
"3029",1,0,2,-0.424964449280869
"3030",1,0,2,-1.46780513277647
"3031",1,0,3,-3.78873139844792
"3032",1,0,3,-3.85103126509163
"3033",1,0,3,-2.06367107358703
"3034",1,0,4,-11.9088792442419
"3035",1,0,4,-12.826276667326
"3036",1,0,4,-12.8169809510056
"3037",1,1,1,1.50463729158424
"3038",1,1,1,1.16487470078549
"3039",1,1,1,3.53673519552569
"3040",1,1,2,-7.17487746169206
"3041",1,1,2,-5.83514070566383
"3042",1,1,2,-7.64655614796908
"3043",1,1,3,-10.4289772018302
"3044",1,1,3,-9.3277783457379
"3045",1,1,3,-10.2602710227772
"3046",1,1,4,-18.12632558205
"3047",1,1,4,-18.6349885388137
"3048",1,1,4,-17.3431732851865
"3049",1,1,1,0.112143099166476
"3050",1,1,1,0.459452902703704
"3051",1,1,1,0.205786434985091
"3052",1,1,2,-6.30594834339017
"3053",1,1,2,-5.49271853190761
"3054",1,1,2,-7.70869819651697
"3055",1,1,3,-9.67536025493758
"3056",1,1,3,-9.78562065140482
"3057",1,1,3,-10.2069453917428
"3058",1,1,4,-19.4124105594854
"3059",1,1,4,-17.8424239805696
"3060",1,1,4,-19.2589428185607
"3061",1,0,1,-1.28474946493546
"3062",1,0,1,1.6514608601703
"3063",1,0,1,0.658075482033124
"3064",1,0,2,0.0639618801116452
"3065",1,0,2,0.800683287245914
"3066",1,0,2,0.0484119625718518
"3067",1,0,3,-4.9179832958245
"3068",1,0,3,-3.14957972800233
"3069",1,0,3,-4.23577570088976
"3070",1,0,4,-12.620168319159
"3071",1,0,4,-13.3133671769506
"3072",1,0,4,-12.3829611899725
"3073",1,1,1,0.418376662379675
"3074",1,1,1,0.37476240860322
"3075",1,1,1,0.917466271835141
"3076",1,1,2,-7.59588109494022
"3077",1,1,2,-7.4435041897385
"3078",1,1,2,-5.23196650215301
"3079",1,1,3,-10.3505382067733
"3080",1,1,3,-10.7244991778634
"3081",1,1,3,-9.38677495668034
"3082",1,1,4,-18.8072380225814
"3083",1,1,4,-16.5316767316364
"3084",1,1,4,-17.31072784245
"3085",1,0,1,0.369763640013346
"3086",1,0,1,-0.686673381673202
"3087",1,0,1,-1.55244384679787
"3088",1,0,2,0.721375621858458
"3089",1,0,2,0.448462972036159
"3090",1,0,2,0.636908226479322
"3091",1,0,3,-3.98775969551864
"3092",1,0,3,-3.3035158436826
"3093",1,0,3,-3.11355193162081
"3094",1,0,4,-11.4186267247702
"3095",1,0,4,-11.2908601162068
"3096",1,0,4,-11.127694650062
"3097",1,0,1,-0.412544965041312
"3098",1,0,1,-1.90005500867569
"3099",1,0,1,-1.48998295573727
"3100",1,0,2,0.452206261463074
"3101",1,0,2,-0.615520331015057
"3102",1,0,2,-0.303248039648943
"3103",1,0,3,-3.7611970325001
"3104",1,0,3,-2.50396882762766
"3105",1,0,3,-2.91493340419039
"3106",1,0,4,-13.5607094737387
"3107",1,0,4,-12.9643913847097
"3108",1,0,4,-13.3059989010546
"3109",1,0,1,-0.174716124343517
"3110",1,0,1,1.39483968168745
"3111",1,0,1,0.120278927238543
"3112",1,0,2,1.53359797789194
"3113",1,0,2,-1.28962492713976
"3114",1,0,2,-0.618908642005249
"3115",1,0,3,-3.30394632200643
"3116",1,0,3,-2.00640399614012
"3117",1,0,3,-3.13087764755611
"3118",1,0,4,-10.045423123627
"3119",1,0,4,-11.8574651915504
"3120",1,0,4,-12.7852383515744
"3121",1,1,1,0.437539413415796
"3122",1,1,1,0.267389949717466
"3123",1,1,1,0.0258281598456603
"3124",1,1,2,-7.49058603507043
"3125",1,1,2,-8.07597267084388
"3126",1,1,2,-6.80145913950544
"3127",1,1,3,-8.74984141568042
"3128",1,1,3,-9.33686924674976
"3129",1,1,3,-9.14806849738613
"3130",1,1,4,-18.3502067296466
"3131",1,1,4,-18.6484888407262
"3132",1,1,4,-17.4387981864682
"3133",1,1,1,-1.00705822935516
"3134",1,1,1,-0.0705693790147391
"3135",1,1,1,0.575258582241385
"3136",1,1,2,-6.78886527262282
"3137",1,1,2,-6.68647880276
"3138",1,1,2,-7.73048464034262
"3139",1,1,3,-9.94792746118446
"3140",1,1,3,-9.36163697052989
"3141",1,1,3,-9.67296355911823
"3142",1,1,4,-18.6702848066218
"3143",1,1,4,-19.2352360547812
"3144",1,1,4,-17.7011362122219
"3145",1,1,1,0.915568758259027
"3146",1,1,1,0.523435528772025
"3147",1,1,1,-0.708229012376796
"3148",1,1,2,-7.42896557899981
"3149",1,1,2,-7.13217883380915
"3150",1,1,2,-8.41983382287374
"3151",1,1,3,-13.1922126773531
"3152",1,1,3,-10.3804219336928
"3153",1,1,3,-9.68067969377667
"3154",1,1,4,-18.8427356717306
"3155",1,1,4,-17.8173390204183
"3156",1,1,4,-18.1441034304205
"3157",1,1,1,-0.0274806623575859
"3158",1,1,1,2.69741891021529
"3159",1,1,1,2.38455235530505
"3160",1,1,2,-8.55994733611179
"3161",1,1,2,-8.31254719342529
"3162",1,1,2,-6.67494630576165
"3163",1,1,3,-10.4702524719392
"3164",1,1,3,-10.1059646175344
"3165",1,1,3,-10.3866155854034
"3166",1,1,4,-19.2894723207166
"3167",1,1,4,-18.6035945969405
"3168",1,1,4,-20.2557035276323
"3169",1,0,1,-0.690649522330999
"3170",1,0,1,-0.674052572928833
"3171",1,0,1,-1.03803253676064
"3172",1,0,2,-2.2034323821589
"3173",1,0,2,0.441399939726803
"3174",1,0,2,-0.346631766372749
"3175",1,0,3,-3.39351582540303
"3176",1,0,3,-3.59676962101109
"3177",1,0,3,-2.66328535512128
"3178",1,0,4,-11.6132087356077
"3179",1,0,4,-10.8206664555805
"3180",1,0,4,-9.86499658813275
"3181",1,1,1,-1.18892617664748
"3182",1,1,1,-2.09415521664811
"3183",1,1,1,0.762587431153857
"3184",1,1,2,-8.48086870948986
"3185",1,1,2,-7.05091655600636
"3186",1,1,2,-6.38892750958365
"3187",1,1,3,-9.20246945548365
"3188",1,1,3,-11.3835136489687
"3189",1,1,3,-9.06624179687724
"3190",1,1,4,-19.1415950503813
"3191",1,1,4,-19.9129038001141
"3192",1,1,4,-20.3601105437321
"3193",1,0,1,-1.18066752188853
"3194",1,0,1,-0.287670455356509
"3195",1,0,1,0.440265815717911
"3196",1,0,2,-1.88048182812688
"3197",1,0,2,-1.35775140725278
"3198",1,0,2,-0.741641864769613
"3199",1,0,3,-4.75511611580909
"3200",1,0,3,-3.58884118310513
"3201",1,0,3,-3.95938176143185
"3202",1,0,4,-10.9752134031359
"3203",1,0,4,-10.3184330866481
"3204",1,0,4,-11.6865934502775
"3205",1,1,1,-1.88805524238703
"3206",1,1,1,0.962265859956848
"3207",1,1,1,-1.49808187572495
"3208",1,1,2,-6.07489439966656
"3209",1,1,2,-7.07455205289745
"3210",1,1,2,-6.42531215593812
"3211",1,1,3,-8.48867207687867
"3212",1,1,3,-10.533686636946
"3213",1,1,3,-10.0637412573262
"3214",1,1,4,-17.4681026816807
"3215",1,1,4,-20.486337678919
"3216",1,1,4,-17.6391758833184
"3217",1,1,1,1.18626838417538
"3218",1,1,1,-0.164725791002234
"3219",1,1,1,0.4696256420011
"3220",1,1,2,-6.50909077040566
"3221",1,1,2,-7.35341285982664
"3222",1,1,2,-8.31583023436987
"3223",1,1,3,-7.42657491584324
"3224",1,1,3,-9.93764303930921
"3225",1,1,3,-11.5220945395104
"3226",1,1,4,-20.1733874664031
"3227",1,1,4,-19.4580135603123
"3228",1,1,4,-20.0508988542517
"3229",1,1,1,0.0160057891796881
"3230",1,1,1,0.36912475006002
"3231",1,1,1,-0.891736285921333
"3232",1,1,2,-6.25398564795637
"3233",1,1,2,-7.10708189961298
"3234",1,1,2,-8.78055634739894
"3235",1,1,3,-11.0109789704358
"3236",1,1,3,-9.76344920682515
"3237",1,1,3,-9.58061463131708
"3238",1,1,4,-18.7937185305353
"3239",1,1,4,-19.1553892633136
"3240",1,1,4,-19.1376706839532
"3241",1,0,1,-2.04126628467725
"3242",1,0,1,-0.715074834332636
"3243",1,0,1,0.497063884593357
"3244",1,0,2,-1.14955867040448
"3245",1,0,2,-0.461602090103134
"3246",1,0,2,0.929933028899865
"3247",1,0,3,-1.38464265192305
"3248",1,0,3,-1.73189569368314
"3249",1,0,3,-3.24372298985473
"3250",1,0,4,-11.0935411514494
"3251",1,0,4,-12.2757566380103
"3252",1,0,4,-11.6840275343078
"3253",1,0,1,-0.142377836754813
"3254",1,0,1,-1.88003659152396
"3255",1,0,1,1.80992055557899
"3256",1,0,2,-0.294924387214442
"3257",1,0,2,-1.97249649457263
"3258",1,0,2,-0.824006267329048
"3259",1,0,3,-1.0158139279682
"3260",1,0,3,-4.09278613923497
"3261",1,0,3,-3.14108430392041
"3262",1,0,4,-12.898698791938
"3263",1,0,4,-10.9845282638254
"3264",1,0,4,-11.9495006906138
"3265",1,0,1,0.588384910050202
"3266",1,0,1,-0.453363772756503
"3267",1,0,1,1.0586143861245
"3268",1,0,2,0.599475844737918
"3269",1,0,2,-0.666973297416181
"3270",1,0,2,0.183192898383054
"3271",1,0,3,-3.31178798361842
"3272",1,0,3,-2.50427693680169
"3273",1,0,3,-3.85947558429462
"3274",1,0,4,-12.3739507608781
"3275",1,0,4,-11.0279601151926
"3276",1,0,4,-10.2887516895207
"3277",1,0,1,2.08609474246573
"3278",1,0,1,-0.0776122217883281
"3279",1,0,1,0.0301011859380192
"3280",1,0,2,-0.852527957888339
"3281",1,0,2,0.438876326711171
"3282",1,0,2,0.610501322476886
"3283",1,0,3,-2.08276476582378
"3284",1,0,3,-1.2164446212693
"3285",1,0,3,-3.58358671961101
"3286",1,0,4,-12.1301408680982
"3287",1,0,4,-11.2072847177482
"3288",1,0,4,-12.5133243469148
"3289",1,1,1,0.208200030951406
"3290",1,1,1,1.41526634561042
"3291",1,1,1,0.186061907710802
"3292",1,1,2,-6.9296100302478
"3293",1,1,2,-7.49406000687484
"3294",1,1,2,-7.07830860748384
"3295",1,1,3,-11.6942679579071
"3296",1,1,3,-9.4359370871642
"3297",1,1,3,-8.91989676862839
"3298",1,1,4,-18.7341283536414
"3299",1,1,4,-19.7897079118197
"3300",1,1,4,-18.6616710937014
"3301",1,0,1,0.411905678000103
"3302",1,0,1,-0.946990147627495
"3303",1,0,1,1.27376871987358
"3304",1,0,2,-0.654785387178941
"3305",1,0,2,-2.93151378114841
"3306",1,0,2,-2.70138652754529
"3307",1,0,3,-2.95718921379335
"3308",1,0,3,-2.77992215717073
"3309",1,0,3,-3.18672369403403
"3310",1,0,4,-10.5531467682563
"3311",1,0,4,-11.272619940031
"3312",1,0,4,-12.3930860204335
"3313",1,0,1,0.299670484529008
"3314",1,0,1,0.912270560290447
"3315",1,0,1,1.05958182562015
"3316",1,0,2,-1.40384861042582
"3317",1,0,2,0.730363395610565
"3318",1,0,2,-1.51152022794985
"3319",1,0,3,-1.41007493082827
"3320",1,0,3,-3.38372526937503
"3321",1,0,3,-4.06884375122495
"3322",1,0,4,-12.1560284637434
"3323",1,0,4,-11.9624585156349
"3324",1,0,4,-12.6865015119042
"3325",1,0,1,-0.140102082626659
"3326",1,0,1,-0.283305465779268
"3327",1,0,1,0.473190737482549
"3328",1,0,2,1.36676367655919
"3329",1,0,2,-0.780692462512839
"3330",1,0,2,-0.722439464006913
"3331",1,0,3,-2.75535319491492
"3332",1,0,3,-2.8672173318348
"3333",1,0,3,-3.34890636129833
"3334",1,0,4,-10.7684641614236
"3335",1,0,4,-11.8312837459656
"3336",1,0,4,-13.0545184521913
"3337",1,0,1,2.08023721255013
"3338",1,0,1,0.351125529836372
"3339",1,0,1,-0.193862348553435
"3340",1,0,2,-2.96583162121977
"3341",1,0,2,-0.899449355102244
"3342",1,0,2,-1.51116872029078
"3343",1,0,3,-4.66807442854429
"3344",1,0,3,-1.0179590261374
"3345",1,0,3,-3.0183823147078
"3346",1,0,4,-14.7141712625665
"3347",1,0,4,-12.032970390592
"3348",1,0,4,-12.6802208839024
"3349",1,1,1,-0.714089796816572
"3350",1,1,1,0.96775399874605
"3351",1,1,1,0.0891476247771737
"3352",1,1,2,-6.88816884223627
"3353",1,1,2,-6.11419044998106
"3354",1,1,2,-6.93004044451933
"3355",1,1,3,-9.77754279180294
"3356",1,1,3,-9.96984905674076
"3357",1,1,3,-11.1254375253053
"3358",1,1,4,-19.5381667020745
"3359",1,1,4,-19.2109576465181
"3360",1,1,4,-21.3791549361709
"3361",1,0,1,1.05500482033724
"3362",1,0,1,0.131797975176791
"3363",1,0,1,-0.906430419815164
"3364",1,0,2,-0.583616808631268
"3365",1,0,2,-0.564293931460784
"3366",1,0,2,0.319937856079594
"3367",1,0,3,-4.12234660101236
"3368",1,0,3,-3.17163255837367
"3369",1,0,3,-3.68579177734583
"3370",1,0,4,-12.2185607150996
"3371",1,0,4,-11.9775342585485
"3372",1,0,4,-10.757691272281
"3373",1,1,1,0.676408078458776
"3374",1,1,1,-0.188767676245235
"3375",1,1,1,-0.936801320944517
"3376",1,1,2,-5.67184102734029
"3377",1,1,2,-7.57951409829739
"3378",1,1,2,-7.25807998690167
"3379",1,1,3,-9.7896783522082
"3380",1,1,3,-8.24604608316159
"3381",1,1,3,-9.23713281244059
"3382",1,1,4,-21.50801198701
"3383",1,1,4,-19.318066351388
"3384",1,1,4,-18.2099090285561
"3385",1,0,1,-2.22146237976688
"3386",1,0,1,-0.954805775161575
"3387",1,0,1,-1.77047130358683
"3388",1,0,2,-0.787221040643173
"3389",1,0,2,-1.64444423942904
"3390",1,0,2,-0.495590334713438
"3391",1,0,3,-3.1569767556501
"3392",1,0,3,-2.42231858607126
"3393",1,0,3,-1.89605765547719
"3394",1,0,4,-12.5620300533067
"3395",1,0,4,-12.5527452154116
"3396",1,0,4,-11.6634301062577
"3397",1,1,1,-1.04562346379103
"3398",1,1,1,1.2872771522064
"3399",1,1,1,0.0597946613665919
"3400",1,1,2,-6.16033436592358
"3401",1,1,2,-9.01122592843208
"3402",1,1,2,-8.78627321515749
"3403",1,1,3,-10.2369066696857
"3404",1,1,3,-10.4772477992752
"3405",1,1,3,-10.4807462817886
"3406",1,1,4,-17.7503935980515
"3407",1,1,4,-18.4369937432868
"3408",1,1,4,-19.4502123452092
"3409",1,1,1,-0.13237746979592
"3410",1,1,1,0.363012401714911
"3411",1,1,1,-0.558453316433652
"3412",1,1,2,-7.19623296170041
"3413",1,1,2,-6.62239952437792
"3414",1,1,2,-7.48203803764419
"3415",1,1,3,-9.67044166444939
"3416",1,1,3,-11.5850594357712
"3417",1,1,3,-8.44549119838521
"3418",1,1,4,-18.5723939607006
"3419",1,1,4,-18.2737676467621
"3420",1,1,4,-17.2786767501062
"3421",1,1,1,1.22655742656634
"3422",1,1,1,-0.0957229205356987
"3423",1,1,1,0.571680855815627
"3424",1,1,2,-8.3023437276713
"3425",1,1,2,-6.74436296805332
"3426",1,1,2,-8.26346945800703
"3427",1,1,3,-9.43681306134692
"3428",1,1,3,-10.30142642
"3429",1,1,3,-10.5994991332422
"3430",1,1,4,-19.7027083343896
"3431",1,1,4,-19.7294138248673
"3432",1,1,4,-19.5129392231587
"3433",1,0,1,0.649322945435805
"3434",1,0,1,1.22299578730052
"3435",1,0,1,0.587075580533985
"3436",1,0,2,-0.960267103494274
"3437",1,0,2,-0.28340334390235
"3438",1,0,2,-1.02611803733591
"3439",1,0,3,-4.95083961565655
"3440",1,0,3,-3.21565256199025
"3441",1,0,3,-3.96759017812001
"3442",1,0,4,-12.4018494005462
"3443",1,0,4,-10.9364170497182
"3444",1,0,4,-12.3238579545998
"3445",1,0,1,0.46567188388654
"3446",1,0,1,-0.169948514003104
"3447",1,0,1,-0.268657575642462
"3448",1,0,2,-0.447899582812089
"3449",1,0,2,-3.47456901495437
"3450",1,0,2,-0.175115963142161
"3451",1,0,3,-3.15865092825653
"3452",1,0,3,-2.62491194105251
"3453",1,0,3,-4.8107725509431
"3454",1,0,4,-11.044326348294
"3455",1,0,4,-11.2711095318888
"3456",1,0,4,-10.8082754880966
"3457",1,0,1,-0.0978592731892098
"3458",1,0,1,-1.94369557633259
"3459",1,0,1,-0.996990650824379
"3460",1,0,2,-1.91435597913036
"3461",1,0,2,0.808919441190393
"3462",1,0,2,-0.386720415438512
"3463",1,0,3,-2.47495275854753
"3464",1,0,3,-1.29295509032964
"3465",1,0,3,-1.91559088604004
"3466",1,0,4,-10.756842576044
"3467",1,0,4,-11.4432493069121
"3468",1,0,4,-12.5917671509248
"3469",1,1,1,0.993638924064658
"3470",1,1,1,0.306426870276637
"3471",1,1,1,-2.16086230272989
"3472",1,1,2,-5.94911699425622
"3473",1,1,2,-6.67119383096504
"3474",1,1,2,-9.49337680311566
"3475",1,1,3,-10.2661842503996
"3476",1,1,3,-11.6977531304516
"3477",1,1,3,-10.4999266393999
"3478",1,1,4,-20.0555685652421
"3479",1,1,4,-17.6677343597355
"3480",1,1,4,-18.7009515179987
"3481",1,0,1,1.48132413210926
"3482",1,0,1,-0.0840478733916167
"3483",1,0,1,-0.711968273376597
"3484",1,0,2,0.320445127274604
"3485",1,0,2,-0.877689785188324
"3486",1,0,2,-0.275545597232951
"3487",1,0,3,-2.06547547604803
"3488",1,0,3,-4.60268376105352
"3489",1,0,3,-0.557422192321997
"3490",1,0,4,-10.4469272972842
"3491",1,0,4,-11.8179129625462
"3492",1,0,4,-10.6216002620498
"3493",1,1,1,0.6052484969047
"3494",1,1,1,-0.00000771930695516824
"3495",1,1,1,-0.0983668847533309
"3496",1,1,2,-7.10768181968725
"3497",1,1,2,-7.60714902663439
"3498",1,1,2,-7.02191268237462
"3499",1,1,3,-11.444857533713
"3500",1,1,3,-10.2896862587362
"3501",1,1,3,-10.0571669862328
"3502",1,1,4,-16.7348880528537
"3503",1,1,4,-18.9651271802517
"3504",1,1,4,-19.9949973052719
"3505",1,1,1,-1.42566036169266
"3506",1,1,1,-0.362671322802678
"3507",1,1,1,0.673294970118665
"3508",1,1,2,-7.97909975336512
"3509",1,1,2,-6.9510816445031
"3510",1,1,2,-8.63404691964334
"3511",1,1,3,-11.4463964602997
"3512",1,1,3,-11.2084102801838
"3513",1,1,3,-9.82720538292709
"3514",1,1,4,-20.2394663706259
"3515",1,1,4,-17.6410941923632
"3516",1,1,4,-18.4817925796233
"3517",1,0,1,0.360752649498431
"3518",1,0,1,1.31738980366646
"3519",1,0,1,-0.673073314160197
"3520",1,0,2,-0.587590767883158
"3521",1,0,2,2.17292338327411
"3522",1,0,2,-0.604889021724706
"3523",1,0,3,-6.3648498382706
"3524",1,0,3,-4.04834534512519
"3525",1,0,3,-2.70094075952147
"3526",1,0,4,-11.36869635811
"3527",1,0,4,-13.7589920350348
"3528",1,0,4,-12.2445237795051
"3529",1,1,1,0.779411485522281
"3530",1,1,1,0.0698884682704929
"3531",1,1,1,-0.969191353603128
"3532",1,1,2,-7.99017938431686
"3533",1,1,2,-7.49016347644969
"3534",1,1,2,-6.77778697349903
"3535",1,1,3,-11.6432313998091
"3536",1,1,3,-10.4998685116224
"3537",1,1,3,-11.4886077437154
"3538",1,1,4,-19.3917245933033
"3539",1,1,4,-19.0870234806634
"3540",1,1,4,-19.0617011192137
"3541",1,0,1,0.374803942474311
"3542",1,0,1,0.213998120780736
"3543",1,0,1,-1.05315730612981
"3544",1,0,2,-0.0512817955311323
"3545",1,0,2,0.653028237038073
"3546",1,0,2,0.187181110492799
"3547",1,0,3,-1.97860685943542
"3548",1,0,3,-3.4880212411813
"3549",1,0,3,-3.38040638139444
"3550",1,0,4,-11.1556061759962
"3551",1,0,4,-10.9990422305014
"3552",1,0,4,-13.8424510674159
"3553",1,1,1,-0.400214129035905
"3554",1,1,1,0.147248010508023
"3555",1,1,1,-0.691796640319192
"3556",1,1,2,-6.90781750161505
"3557",1,1,2,-9.0682998882792
"3558",1,1,2,-8.25454236782081
"3559",1,1,3,-8.3477405497238
"3560",1,1,3,-9.53516914639384
"3561",1,1,3,-9.67751027013198
"3562",1,1,4,-17.9762135391287
"3563",1,1,4,-20.4367054273369
"3564",1,1,4,-19.5446335383169
"3565",1,0,1,-0.168745603069748
"3566",1,0,1,1.46739605442493
"3567",1,0,1,-0.243351986722904
"3568",1,0,2,-0.231859717873278
"3569",1,0,2,-0.919004812215714
"3570",1,0,2,0.222595271361787
"3571",1,0,3,-4.37663121618308
"3572",1,0,3,-2.68643917309315
"3573",1,0,3,-4.09994041451475
"3574",1,0,4,-10.2432491898808
"3575",1,0,4,-12.7524587260056
"3576",1,0,4,-12.142950561001
"3577",1,1,1,0.918363046480362
"3578",1,1,1,-0.40194807474504
"3579",1,1,1,-0.0971533731742161
"3580",1,1,2,-9.09243822818941
"3581",1,1,2,-7.22132613046314
"3582",1,1,2,-6.71633248534353
"3583",1,1,3,-10.1773070768287
"3584",1,1,3,-10.5753466502839
"3585",1,1,3,-9.29134018369914
"3586",1,1,4,-17.5663026427367
"3587",1,1,4,-19.0456210837219
"3588",1,1,4,-19.316057302247
"3589",1,0,1,-0.439781548244221
"3590",1,0,1,1.96207198757029
"3591",1,0,1,-0.274337271109105
"3592",1,0,2,-1.11132302988799
"3593",1,0,2,-1.13332030716957
"3594",1,0,2,-0.910357652681964
"3595",1,0,3,-2.79659936544932
"3596",1,0,3,-3.26369071585698
"3597",1,0,3,-2.25704184983129
"3598",1,0,4,-12.0148521451284
"3599",1,0,4,-11.4256528748387
"3600",1,0,4,-12.2333493212997
"3601",1,0,1,-1.69259973255188
"3602",1,0,1,1.45710051942107
"3603",1,0,1,-0.666155659856274
"3604",1,0,2,-0.669084322838302
"3605",1,0,2,-2.46503191621906
"3606",1,0,2,0.39164252755617
"3607",1,0,3,-1.45241631244403
"3608",1,0,3,-2.04564541417241
"3609",1,0,3,-3.16912254772033
"3610",1,0,4,-11.8483684051376
"3611",1,0,4,-11.7908759825855
"3612",1,0,4,-13.076871109049
"3613",1,0,1,-0.232752299296407
"3614",1,0,1,0.537965228234085
"3615",1,0,1,0.789034837474909
"3616",1,0,2,0.0553283789008383
"3617",1,0,2,-1.82384152895384
"3618",1,0,2,0.158228958759463
"3619",1,0,3,-2.3098620249173
"3620",1,0,3,-1.61308765686978
"3621",1,0,3,-2.23325351109416
"3622",1,0,4,-12.350771193903
"3623",1,0,4,-12.3533883537865
"3624",1,0,4,-11.3589791437926
"3625",1,1,1,0.0471228663939323
"3626",1,1,1,-0.444211241022808
"3627",1,1,1,-1.02516053736611
"3628",1,1,2,-6.84658962838352
"3629",1,1,2,-6.11761206722158
"3630",1,1,2,-8.03383618231241
"3631",1,1,3,-11.2201038030601
"3632",1,1,3,-11.2614277444408
"3633",1,1,3,-10.2181461060724
"3634",1,1,4,-17.230059460483
"3635",1,1,4,-18.9111642886214
"3636",1,1,4,-17.9107703822485
"3637",1,1,1,0.974771326263108
"3638",1,1,1,-0.573115563170896
"3639",1,1,1,-0.881168604151316
"3640",1,1,2,-8.84849237367234
"3641",1,1,2,-7.26010337390564
"3642",1,1,2,-6.1955064782195
"3643",1,1,3,-12.1101180207938
"3644",1,1,3,-9.44742680739845
"3645",1,1,3,-9.0182174129578
"3646",1,1,4,-18.0056421619696
"3647",1,1,4,-19.1305371953692
"3648",1,1,4,-19.2147578096919
"3649",1,1,1,0.848669451033894
"3650",1,1,1,0.455761440758591
"3651",1,1,1,-0.77515329573609
"3652",1,1,2,-7.8106911279343
"3653",1,1,2,-6.37767027862667
"3654",1,1,2,-7.02283877162735
"3655",1,1,3,-8.66606369996028
"3656",1,1,3,-11.6442881297416
"3657",1,1,3,-8.9886836051357
"3658",1,1,4,-18.8184311916129
"3659",1,1,4,-19.1945928788606
"3660",1,1,4,-19.0213291645988
"3661",1,1,1,1.72051714446063
"3662",1,1,1,-0.124938824041507
"3663",1,1,1,-0.0520411581001977
"3664",1,1,2,-7.15052580824789
"3665",1,1,2,-8.95200841523087
"3666",1,1,2,-9.35181180825903
"3667",1,1,3,-7.87115968611688
"3668",1,1,3,-8.96813831840185
"3669",1,1,3,-7.90314519176207
"3670",1,1,4,-18.1912760961466
"3671",1,1,4,-19.9030206230288
"3672",1,1,4,-18.7829100127254
"3673",1,0,1,1.31086442887892
"3674",1,0,1,-0.631405132850967
"3675",1,0,1,-2.43957088955396
"3676",1,0,2,0.565962902088932
"3677",1,0,2,0.330401975391304
"3678",1,0,2,-0.583027354852414
"3679",1,0,3,-4.25413836351761
"3680",1,0,3,-2.93173936899111
"3681",1,0,3,-1.85902700657398
"3682",1,0,4,-12.2891106865196
"3683",1,0,4,-10.8656901338818
"3684",1,0,4,-12.6676054958953
"3685",1,0,1,0.949924928880852
"3686",1,0,1,-1.1973147796288
"3687",1,0,1,-0.32876177375776
"3688",1,0,2,-1.02005810451413
"3689",1,0,2,0.183010088158763
"3690",1,0,2,0.341116524661307
"3691",1,0,3,-2.58016575052447
"3692",1,0,3,-4.33402446917003
"3693",1,0,3,-2.94434809749238
"3694",1,0,4,-12.4798805936687
"3695",1,0,4,-10.5044617683152
"3696",1,0,4,-12.4870042126951
"3697",1,0,1,-0.884753969615342
"3698",1,0,1,0.884511053388437
"3699",1,0,1,-0.0473488455173439
"3700",1,0,2,0.543585400520188
"3701",1,0,2,0.81337600031784
"3702",1,0,2,1.4120240397668
"3703",1,0,3,-3.11209887604433
"3704",1,0,3,-3.0559664336973
"3705",1,0,3,-3.37632672387039
"3706",1,0,4,-12.1476547473878
"3707",1,0,4,-11.4149539916766
"3708",1,0,4,-11.2800389320559
"3709",1,1,1,-2.36285520046192
"3710",1,1,1,-0.837269070858008
"3711",1,1,1,0.676551669159271
"3712",1,1,2,-7.26783315014396
"3713",1,1,2,-5.58663238252731
"3714",1,1,2,-8.44847041782316
"3715",1,1,3,-11.3191581460127
"3716",1,1,3,-10.000507435696
"3717",1,1,3,-10.1518238153701
"3718",1,1,4,-19.4321703110944
"3719",1,1,4,-17.8663447797756
"3720",1,1,4,-17.9954621783854
"3721",1,0,1,-0.936077114141105
"3722",1,0,1,-0.706887326798709
"3723",1,0,1,1.22106334721905
"3724",1,0,2,-0.291554111931963
"3725",1,0,2,-1.36956980431582
"3726",1,0,2,0.739452676404016
"3727",1,0,3,-2.46181944507442
"3728",1,0,3,-2.62706501630397
"3729",1,0,3,-2.7518056234272
"3730",1,0,4,-12.9593732640562
"3731",1,0,4,-11.0289160640212
"3732",1,0,4,-10.8490136946621
"3733",1,1,1,1.03049675262306
"3734",1,1,1,1.00345455223879
"3735",1,1,1,2.31575897497362
"3736",1,1,2,-8.33854381468362
"3737",1,1,2,-9.43097819217367
"3738",1,1,2,-6.16427265532266
"3739",1,1,3,-10.2240841108463
"3740",1,1,3,-8.71441128760294
"3741",1,1,3,-8.30786337388215
"3742",1,1,4,-19.2275376324806
"3743",1,1,4,-18.7622354768988
"3744",1,1,4,-20.3251957317405
"3745",1,0,1,0.935038951812754
"3746",1,0,1,1.30255418785479
"3747",1,0,1,0.507812743666109
"3748",1,0,2,-1.25339650444994
